SPECIES	SITE_ID	YEAR	SINDEX	SCHEME
Leptotes pirithous	Glo	2021	0	uBMS
Leptotes pirithous	Glo	2022	0	uBMS
Leptotes pirithous	Rob	2023	0	uBMS
Leptotes pirithous	Rob	2024	0	uBMS
Leptotes pirithous	Rob	2018	0	uBMS
Leptotes pirithous	Rob	2025	0	uBMS
Leptotes pirithous	Rob	2020	0	uBMS
Leptotes pirithous	Rob	2021	0	uBMS
Leptotes pirithous	Rob	2022	0	uBMS
Leptotes pirithous	Coll	2023	21.87001492	uBMS
Leptotes pirithous	Coll	2024	0	uBMS
Leptotes pirithous	Coll	2018	0	uBMS
Leptotes pirithous	Coll	2025	0	uBMS
Leptotes pirithous	Coll	2019	19.22953657	uBMS
Leptotes pirithous	Coll	2020	0	uBMS
Leptotes pirithous	Coll	2022	31.21852971	uBMS
Leptotes pirithous	Car	2023	5.019324399	uBMS
Leptotes pirithous	Car	2024	1.462993577	uBMS
Leptotes pirithous	Car	2018	18.73807577	uBMS
Leptotes pirithous	Car	2025	0	uBMS
Leptotes pirithous	Car	2019	27.48460862	uBMS
Leptotes pirithous	Car	2020	0	uBMS
Leptotes pirithous	Car	2021	5.670380766	uBMS
Leptotes pirithous	Car	2022	4.85271995	uBMS
Leptotes pirithous	Peg	2023	11.19620225	uBMS
Leptotes pirithous	Peg	2024	0	uBMS
Leptotes pirithous	Peg	2018	0	uBMS
Leptotes pirithous	Peg	2025	0	uBMS
Leptotes pirithous	Peg	2019	0	uBMS
Leptotes pirithous	Peg	2020	0	uBMS
Leptotes pirithous	Peg	2021	14.20790907	uBMS
Leptotes pirithous	Peg	2022	0	uBMS
Leptotes pirithous	Cer	2023	45.28223772	uBMS
Leptotes pirithous	Cer	2024	19.00758067	uBMS
Leptotes pirithous	Cer	2018	0	uBMS
Leptotes pirithous	Cer	2025	0	uBMS
Leptotes pirithous	Cer	2019	0	uBMS
Leptotes pirithous	Cer	2020	0	uBMS
Leptotes pirithous	Cer	2022	101.4198783	uBMS
Leptotes pirithous	Nord	2023	9.331622536	uBMS
Leptotes pirithous	Nord	2024	0	uBMS
Leptotes pirithous	Nord	2018	0	uBMS
Leptotes pirithous	Nord	2025	0	uBMS
Leptotes pirithous	Nord	2019	4.619577771	uBMS
Leptotes pirithous	Nord	2020	9.779472886	uBMS
Leptotes pirithous	Nord	2021	0	uBMS
Leptotes pirithous	Nord	2022	0	uBMS
Leptotes pirithous	Ped	2023	25.0400641	uBMS
Leptotes pirithous	Ped	2024	0	uBMS
Leptotes pirithous	Ped	2018	0	uBMS
Leptotes pirithous	Ped	2025	0	uBMS
Leptotes pirithous	Ped	2019	3.766336485	uBMS
Leptotes pirithous	Ped	2020	4.438526409	uBMS
Leptotes pirithous	Ped	2022	9.190191003	uBMS
Leptotes pirithous	Gau	2023	0	uBMS
Leptotes pirithous	Gau	2024	12.65150173	uBMS
Leptotes pirithous	Gau	2018	0	uBMS
Leptotes pirithous	Gau	2025	0	uBMS
Leptotes pirithous	Gau	2019	0	uBMS
Leptotes pirithous	Gau	2020	2.708045603	uBMS
Leptotes pirithous	Gau	2021	0	uBMS
Leptotes pirithous	Gau	2022	15.77131592	uBMS
Leptotes pirithous	Nou	2023	53.42725978	uBMS
Leptotes pirithous	Nou	2024	1.923631817	uBMS
Leptotes pirithous	Nou	2018	3.382721061	uBMS
Leptotes pirithous	Nou	2025	0	uBMS
Leptotes pirithous	Nou	2019	6.250390649	uBMS
Leptotes pirithous	Nou	2020	0	uBMS
Leptotes pirithous	Nou	2021	28.22201317	uBMS
Leptotes pirithous	Nou	2022	43.69549936	uBMS
Leptotes pirithous	Bros	2023	0	uBMS
Leptotes pirithous	Bros	2024	1.409542603	uBMS
Leptotes pirithous	Bros	2018	2.061983215	uBMS
Leptotes pirithous	Bros	2019	3.420791571	uBMS
Leptotes pirithous	Bros	2020	0	uBMS
Leptotes pirithous	Bros	2021	5.727704909	uBMS
Leptotes pirithous	Bros	2022	49.44783254	uBMS
Leptotes pirithous	Gue	2023	19.89427613	uBMS
Leptotes pirithous	Gue	2024	27.55532593	uBMS
Leptotes pirithous	Gue	2018	0	uBMS
Leptotes pirithous	Gue	2019	3.438553057	uBMS
Leptotes pirithous	Gue	2020	0	uBMS
Leptotes pirithous	Gue	2021	0	uBMS
Leptotes pirithous	Gue	2022	9.829136838	uBMS
Leptotes pirithous	Dia	2023	6.731060479	uBMS
Leptotes pirithous	Dia	2024	4.429351838	uBMS
Leptotes pirithous	Dia	2018	32.1586947	uBMS
Leptotes pirithous	Dia	2019	31.40819569	uBMS
Leptotes pirithous	Dia	2020	14.67189964	uBMS
Leptotes pirithous	Dia	2021	43.21573053	uBMS
Leptotes pirithous	Dia	2022	82.29364135	uBMS
Leptotes pirithous	Pei	2023	110.883953	uBMS
Leptotes pirithous	Pei	2024	4.231371387	uBMS
Leptotes pirithous	Pei	2018	0	uBMS
Leptotes pirithous	Pei	2019	101.2837718	uBMS
Leptotes pirithous	Pei	2020	60.57687827	uBMS
Leptotes pirithous	Pei	2021	143.0221684	uBMS
Leptotes pirithous	Mar	2023	2.423067604	uBMS
Leptotes pirithous	Mar	2024	6.154603644	uBMS
Leptotes pirithous	Mar	2018	11.30422495	uBMS
Leptotes pirithous	Mar	2019	35.54790548	uBMS
Leptotes pirithous	Mar	2020	47.25127904	uBMS
Leptotes pirithous	Mar	2021	38.71861754	uBMS
Leptotes pirithous	Mar	2022	77.32365473	uBMS
Leptotes pirithous	Gui	2023	5.047191238	uBMS
Leptotes pirithous	Gui	2024	0	uBMS
Leptotes pirithous	Gui	2018	0	uBMS
Leptotes pirithous	Gui	2025	0	uBMS
Leptotes pirithous	Gui	2019	59.21120379	uBMS
Leptotes pirithous	Gui	2020	90.0421561	uBMS
Leptotes pirithous	Gui	2021	22.63595722	uBMS
Leptotes pirithous	Gui	2022	0	uBMS
Leptotes pirithous	Bes	2023	0	uBMS
Leptotes pirithous	Bes	2024	0	uBMS
Leptotes pirithous	Bes	2018	2.621781763	uBMS
Leptotes pirithous	Bes	2025	0	uBMS
Leptotes pirithous	Bes	2019	0	uBMS
Leptotes pirithous	Bes	2020	0	uBMS
Leptotes pirithous	Bes	2021	12.46773673	uBMS
Leptotes pirithous	Aig	2023	13.48766492	uBMS
Leptotes pirithous	Aig	2018	0	uBMS
Leptotes pirithous	Aig	2019	0	uBMS
Leptotes pirithous	Aig	2020	0	uBMS
Leptotes pirithous	Aig	2021	0	uBMS
Leptotes pirithous	Aig	2022	3.798093357	uBMS
Leptotes pirithous	Tpa	2023	0	uBMS
Leptotes pirithous	Tpa	2022	0	uBMS
Leptotes pirithous	Tri	2023	96.01152138	uBMS
Leptotes pirithous	Tri	2019	76.55583791	uBMS
Leptotes pirithous	Tri	2020	38.04260772	uBMS
Leptotes pirithous	Tri	2021	66.01518349	uBMS
Leptotes pirithous	Tri	2022	68.17681988	uBMS
Libythea celtis	Clot	2023	0	uBMS
Libythea celtis	Clot	2024	0	uBMS
Libythea celtis	Clot	2018	0	uBMS
Libythea celtis	Clot	2025	0	uBMS
Libythea celtis	Clot	2019	0	uBMS
Libythea celtis	Clot	2020	0	uBMS
Libythea celtis	Clot	2021	0	uBMS
Libythea celtis	Clot	2022	0	uBMS
Libythea celtis	Heb	2023	0	uBMS
Libythea celtis	Heb	2024	0	uBMS
Libythea celtis	Heb	2018	0	uBMS
Libythea celtis	Heb	2019	0	uBMS
Libythea celtis	Heb	2020	0	uBMS
Libythea celtis	Heb	2021	0	uBMS
Libythea celtis	Heb	2022	0	uBMS
Libythea celtis	Put	2023	3.049090355	uBMS
Libythea celtis	Put	2024	1.02951623	uBMS
Libythea celtis	Put	2025	0	uBMS
Libythea celtis	Put	2019	0	uBMS
Libythea celtis	Put	2020	0	uBMS
Libythea celtis	Put	2021	0	uBMS
Libythea celtis	Put	2022	0	uBMS
Libythea celtis	Heu	2023	0	uBMS
Libythea celtis	Heu	2024	0	uBMS
Libythea celtis	Heu	2018	0	uBMS
Libythea celtis	Heu	2025	0	uBMS
Libythea celtis	Heu	2019	0	uBMS
Libythea celtis	Heu	2020	0	uBMS
Libythea celtis	Heu	2021	0	uBMS
Libythea celtis	Heu	2022	0	uBMS
Libythea celtis	Lab	2023	13.57931289	uBMS
Libythea celtis	Lab	2024	6.99839037	uBMS
Libythea celtis	Lab	2018	0	uBMS
Libythea celtis	Lab	2025	0	uBMS
Libythea celtis	Lab	2020	0	uBMS
Libythea celtis	Lab	2022	0	uBMS
Libythea celtis	Mat	2023	0	uBMS
Libythea celtis	Mat	2024	0	uBMS
Libythea celtis	Mat	2018	0	uBMS
Libythea celtis	Mat	2025	0	uBMS
Libythea celtis	Mat	2019	0	uBMS
Libythea celtis	Mat	2020	0	uBMS
Libythea celtis	Mat	2021	0	uBMS
Libythea celtis	Mat	2022	0	uBMS
Libythea celtis	Ore	2023	0	uBMS
Libythea celtis	Ore	2024	0	uBMS
Libythea celtis	Ore	2018	0	uBMS
Libythea celtis	Ore	2020	0	uBMS
Libythea celtis	Ore	2021	0	uBMS
Libythea celtis	Ore	2022	0	uBMS
Libythea celtis	Pla	2023	0	uBMS
Libythea celtis	Pla	2024	1.03736592	uBMS
Libythea celtis	Pla	2025	0	uBMS
Libythea celtis	Pla	2020	0	uBMS
Libythea celtis	Pla	2021	0	uBMS
Libythea celtis	Pla	2022	0	uBMS
Libythea celtis	Ciu	2023	0	uBMS
Libythea celtis	Ciu	2024	0	uBMS
Libythea celtis	Ciu	2018	0	uBMS
Libythea celtis	Ciu	2025	0	uBMS
Libythea celtis	Ciu	2019	0	uBMS
Libythea celtis	Ciu	2020	0	uBMS
Libythea celtis	Ciu	2021	0	uBMS
Libythea celtis	Ciu	2022	0	uBMS
Libythea celtis	Glo	2023	0	uBMS
Libythea celtis	Glo	2024	0	uBMS
Libythea celtis	Glo	2025	0	uBMS
Libythea celtis	Glo	2020	0	uBMS
Libythea celtis	Glo	2021	0	uBMS
Libythea celtis	Glo	2022	0	uBMS
Libythea celtis	Rob	2023	0	uBMS
Libythea celtis	Rob	2024	0	uBMS
Libythea celtis	Rob	2018	0	uBMS
Libythea celtis	Rob	2025	0	uBMS
Libythea celtis	Rob	2020	0	uBMS
Libythea celtis	Rob	2021	0	uBMS
Libythea celtis	Rob	2022	0	uBMS
Libythea celtis	Coll	2023	0	uBMS
Libythea celtis	Coll	2024	0	uBMS
Libythea celtis	Coll	2018	0	uBMS
Libythea celtis	Coll	2025	0	uBMS
Libythea celtis	Coll	2019	0	uBMS
Libythea celtis	Coll	2020	0	uBMS
Libythea celtis	Coll	2022	0	uBMS
Libythea celtis	Car	2023	0	uBMS
Libythea celtis	Car	2024	0	uBMS
Libythea celtis	Car	2018	0	uBMS
Libythea celtis	Car	2025	0	uBMS
Libythea celtis	Car	2019	0	uBMS
Libythea celtis	Car	2020	0	uBMS
Libythea celtis	Car	2021	0	uBMS
Libythea celtis	Car	2022	0	uBMS
Libythea celtis	Peg	2023	0	uBMS
Libythea celtis	Peg	2024	0	uBMS
Libythea celtis	Peg	2018	0	uBMS
Libythea celtis	Peg	2025	0	uBMS
Libythea celtis	Peg	2019	0	uBMS
Libythea celtis	Peg	2020	0	uBMS
Libythea celtis	Peg	2021	0	uBMS
Libythea celtis	Peg	2022	0	uBMS
Libythea celtis	Cer	2023	4.396184112	uBMS
Libythea celtis	Cer	2024	1.11558585	uBMS
Libythea celtis	Cer	2018	0	uBMS
Libythea celtis	Cer	2025	0	uBMS
Libythea celtis	Cer	2019	0	uBMS
Libythea celtis	Cer	2020	0	uBMS
Libythea celtis	Cer	2022	0	uBMS
Libythea celtis	Nord	2023	0	uBMS
Libythea celtis	Nord	2024	0	uBMS
Libythea celtis	Nord	2018	0	uBMS
Libythea celtis	Nord	2025	0	uBMS
Libythea celtis	Nord	2019	0	uBMS
Libythea celtis	Nord	2020	0	uBMS
Libythea celtis	Nord	2021	0	uBMS
Libythea celtis	Nord	2022	0	uBMS
Libythea celtis	Ped	2023	0	uBMS
Libythea celtis	Ped	2024	0	uBMS
Libythea celtis	Ped	2018	6.961223969	uBMS
Libythea celtis	Ped	2025	0	uBMS
Libythea celtis	Ped	2019	1.02054642	uBMS
Libythea celtis	Ped	2020	1.02054642	uBMS
Libythea celtis	Ped	2022	0	uBMS
Libythea celtis	Gau	2023	0	uBMS
Libythea celtis	Gau	2024	0	uBMS
Libythea celtis	Gau	2018	0	uBMS
Libythea celtis	Gau	2025	0	uBMS
Libythea celtis	Gau	2019	0	uBMS
Libythea celtis	Gau	2020	0	uBMS
Libythea celtis	Gau	2021	0	uBMS
Libythea celtis	Gau	2022	0	uBMS
Libythea celtis	Nou	2023	0	uBMS
Libythea celtis	Nou	2024	0	uBMS
Libythea celtis	Nou	2018	0	uBMS
Libythea celtis	Nou	2025	0	uBMS
Libythea celtis	Nou	2019	0	uBMS
Libythea celtis	Nou	2020	0	uBMS
Libythea celtis	Nou	2021	0	uBMS
Libythea celtis	Nou	2022	0	uBMS
Libythea celtis	Bros	2023	0	uBMS
Libythea celtis	Bros	2024	0	uBMS
Libythea celtis	Bros	2018	4.980998119	uBMS
Libythea celtis	Bros	2019	0	uBMS
Libythea celtis	Bros	2020	0	uBMS
Libythea celtis	Bros	2021	0	uBMS
Libythea celtis	Bros	2022	0	uBMS
Libythea celtis	Gue	2023	0	uBMS
Libythea celtis	Gue	2024	0	uBMS
Libythea celtis	Gue	2018	0	uBMS
Libythea celtis	Gue	2019	0	uBMS
Libythea celtis	Gue	2020	1.02054642	uBMS
Libythea celtis	Gue	2021	0	uBMS
Libythea celtis	Gue	2022	0	uBMS
Libythea celtis	Dia	2023	0	uBMS
Libythea celtis	Dia	2024	0	uBMS
Libythea celtis	Dia	2018	0	uBMS
Libythea celtis	Dia	2019	0	uBMS
Libythea celtis	Dia	2020	0	uBMS
Libythea celtis	Dia	2021	0	uBMS
Libythea celtis	Dia	2022	0	uBMS
Libythea celtis	Pei	2023	0	uBMS
Libythea celtis	Pei	2024	0	uBMS
Libythea celtis	Pei	2018	0	uBMS
Libythea celtis	Pei	2019	6.961223969	uBMS
Libythea celtis	Pei	2020	0	uBMS
Libythea celtis	Pei	2021	0	uBMS
Libythea celtis	Mar	2023	4.455434516	uBMS
Libythea celtis	Mar	2024	0	uBMS
Libythea celtis	Mar	2018	0	uBMS
Libythea celtis	Mar	2019	0	uBMS
Libythea celtis	Mar	2020	0	uBMS
Libythea celtis	Mar	2021	0	uBMS
Libythea celtis	Mar	2022	0	uBMS
Libythea celtis	Gui	2023	0	uBMS
Libythea celtis	Gui	2024	0	uBMS
Libythea celtis	Gui	2018	8.941449819	uBMS
Libythea celtis	Gui	2025	0	uBMS
Libythea celtis	Gui	2019	1.02054642	uBMS
Libythea celtis	Gui	2020	0	uBMS
Libythea celtis	Gui	2021	1.02054642	uBMS
Libythea celtis	Gui	2022	0	uBMS
Libythea celtis	Bes	2023	0	uBMS
Libythea celtis	Bes	2024	0	uBMS
Libythea celtis	Bes	2018	0	uBMS
Libythea celtis	Bes	2025	0	uBMS
Libythea celtis	Bes	2019	0	uBMS
Libythea celtis	Bes	2020	0	uBMS
Libythea celtis	Bes	2021	0	uBMS
Libythea celtis	Aig	2023	0	uBMS
Libythea celtis	Aig	2018	0	uBMS
Libythea celtis	Aig	2019	0	uBMS
Libythea celtis	Aig	2020	0	uBMS
Libythea celtis	Aig	2021	0	uBMS
Libythea celtis	Aig	2022	1.02054642	uBMS
Libythea celtis	Tpa	2023	0	uBMS
Libythea celtis	Tpa	2022	0	uBMS
Libythea celtis	Tri	2023	1.038648096	uBMS
Libythea celtis	Tri	2019	0	uBMS
Libythea celtis	Tri	2020	0	uBMS
Libythea celtis	Tri	2021	0	uBMS
Libythea celtis	Tri	2022	0	uBMS
Limenitis reducta	Clot	2023	0	uBMS
Limenitis reducta	Clot	2024	0	uBMS
Limenitis reducta	Clot	2018	0	uBMS
Limenitis reducta	Clot	2025	0	uBMS
Limenitis reducta	Clot	2019	0	uBMS
Limenitis reducta	Clot	2020	0	uBMS
Limenitis reducta	Clot	2021	0	uBMS
Limenitis reducta	Clot	2022	0	uBMS
Limenitis reducta	Heb	2023	0	uBMS
Limenitis reducta	Heb	2024	0	uBMS
Limenitis reducta	Heb	2018	0	uBMS
Limenitis reducta	Heb	2019	0	uBMS
Limenitis reducta	Heb	2020	0	uBMS
Limenitis reducta	Heb	2021	0	uBMS
Limenitis reducta	Heb	2022	0	uBMS
Limenitis reducta	Put	2023	3.291559422	uBMS
Limenitis reducta	Put	2024	0	uBMS
Limenitis reducta	Put	2025	0	uBMS
Limenitis reducta	Put	2019	0	uBMS
Limenitis reducta	Put	2020	0	uBMS
Limenitis reducta	Put	2021	0	uBMS
Limenitis reducta	Put	2022	0	uBMS
Limenitis reducta	Heu	2023	7.882216621	uBMS
Limenitis reducta	Heu	2024	5.586888021	uBMS
Limenitis reducta	Heu	2018	0	uBMS
Limenitis reducta	Heu	2025	0	uBMS
Limenitis reducta	Heu	2019	0	uBMS
Limenitis reducta	Heu	2020	0	uBMS
Limenitis reducta	Heu	2021	0	uBMS
Limenitis reducta	Heu	2022	0	uBMS
Limenitis reducta	Lab	2023	3.291559422	uBMS
Limenitis reducta	Lab	2024	3.291559422	uBMS
Limenitis reducta	Lab	2018	0	uBMS
Limenitis reducta	Lab	2025	0	uBMS
Limenitis reducta	Lab	2020	0	uBMS
Limenitis reducta	Lab	2022	0	uBMS
Limenitis reducta	Mat	2023	0	uBMS
Limenitis reducta	Mat	2024	0	uBMS
Limenitis reducta	Mat	2018	0	uBMS
Limenitis reducta	Mat	2025	0	uBMS
Limenitis reducta	Mat	2019	0	uBMS
Limenitis reducta	Mat	2020	0	uBMS
Limenitis reducta	Mat	2021	0	uBMS
Limenitis reducta	Mat	2022	0	uBMS
Limenitis reducta	Ore	2023	0	uBMS
Limenitis reducta	Ore	2024	0	uBMS
Limenitis reducta	Ore	2018	0	uBMS
Limenitis reducta	Ore	2020	0	uBMS
Limenitis reducta	Ore	2021	0	uBMS
Limenitis reducta	Ore	2022	0	uBMS
Limenitis reducta	Pla	2023	0	uBMS
Limenitis reducta	Pla	2024	0	uBMS
Limenitis reducta	Pla	2025	0	uBMS
Limenitis reducta	Pla	2020	0	uBMS
Limenitis reducta	Pla	2021	0	uBMS
Limenitis reducta	Pla	2022	0	uBMS
Limenitis reducta	Ciu	2023	0	uBMS
Limenitis reducta	Ciu	2024	0	uBMS
Limenitis reducta	Ciu	2018	0	uBMS
Limenitis reducta	Ciu	2025	0	uBMS
Limenitis reducta	Ciu	2019	0	uBMS
Limenitis reducta	Ciu	2020	0	uBMS
Limenitis reducta	Ciu	2021	0	uBMS
Limenitis reducta	Ciu	2022	0	uBMS
Limenitis reducta	Glo	2023	0	uBMS
Limenitis reducta	Glo	2024	0	uBMS
Limenitis reducta	Glo	2025	0	uBMS
Limenitis reducta	Glo	2020	0	uBMS
Limenitis reducta	Glo	2021	0	uBMS
Limenitis reducta	Glo	2022	0	uBMS
Limenitis reducta	Rob	2023	0	uBMS
Limenitis reducta	Rob	2024	0	uBMS
Limenitis reducta	Rob	2018	0	uBMS
Limenitis reducta	Rob	2025	0	uBMS
Limenitis reducta	Rob	2020	0	uBMS
Limenitis reducta	Rob	2021	0	uBMS
Limenitis reducta	Rob	2022	0	uBMS
Limenitis reducta	Coll	2023	0	uBMS
Limenitis reducta	Coll	2024	0	uBMS
Limenitis reducta	Coll	2018	0	uBMS
Limenitis reducta	Coll	2025	0	uBMS
Limenitis reducta	Coll	2019	0	uBMS
Limenitis reducta	Coll	2020	0	uBMS
Limenitis reducta	Coll	2022	0	uBMS
Limenitis reducta	Car	2023	0	uBMS
Limenitis reducta	Car	2024	0	uBMS
Limenitis reducta	Car	2018	0	uBMS
Limenitis reducta	Car	2025	0	uBMS
Limenitis reducta	Car	2019	0	uBMS
Limenitis reducta	Car	2020	0	uBMS
Limenitis reducta	Car	2021	0	uBMS
Limenitis reducta	Car	2022	0	uBMS
Limenitis reducta	Peg	2023	0	uBMS
Limenitis reducta	Peg	2024	0	uBMS
Limenitis reducta	Peg	2018	0	uBMS
Limenitis reducta	Peg	2025	0	uBMS
Limenitis reducta	Peg	2019	0	uBMS
Limenitis reducta	Peg	2020	0	uBMS
Limenitis reducta	Peg	2021	0	uBMS
Limenitis reducta	Peg	2022	0	uBMS
Limenitis reducta	Cer	2023	0	uBMS
Limenitis reducta	Cer	2024	0	uBMS
Limenitis reducta	Cer	2018	0	uBMS
Limenitis reducta	Cer	2025	0	uBMS
Limenitis reducta	Cer	2019	0	uBMS
Limenitis reducta	Cer	2020	0	uBMS
Limenitis reducta	Cer	2022	0	uBMS
Limenitis reducta	Nord	2023	0	uBMS
Limenitis reducta	Nord	2024	0	uBMS
Limenitis reducta	Nord	2018	0	uBMS
Limenitis reducta	Nord	2025	0	uBMS
Limenitis reducta	Nord	2019	0	uBMS
Limenitis reducta	Nord	2020	0	uBMS
Limenitis reducta	Nord	2021	0	uBMS
Limenitis reducta	Nord	2022	0	uBMS
Limenitis reducta	Ped	2023	0	uBMS
Limenitis reducta	Ped	2024	0	uBMS
Limenitis reducta	Ped	2018	0	uBMS
Limenitis reducta	Ped	2025	0	uBMS
Limenitis reducta	Ped	2019	0	uBMS
Limenitis reducta	Ped	2020	0	uBMS
Limenitis reducta	Ped	2022	0	uBMS
Limenitis reducta	Gau	2023	0	uBMS
Limenitis reducta	Gau	2024	0	uBMS
Limenitis reducta	Gau	2018	0	uBMS
Limenitis reducta	Gau	2025	0	uBMS
Limenitis reducta	Gau	2019	0	uBMS
Limenitis reducta	Gau	2020	0	uBMS
Limenitis reducta	Gau	2021	0	uBMS
Limenitis reducta	Gau	2022	0	uBMS
Limenitis reducta	Nou	2023	0	uBMS
Limenitis reducta	Nou	2024	0	uBMS
Limenitis reducta	Nou	2018	0	uBMS
Limenitis reducta	Nou	2025	0	uBMS
Limenitis reducta	Nou	2019	0	uBMS
Limenitis reducta	Nou	2020	0	uBMS
Limenitis reducta	Nou	2021	0	uBMS
Limenitis reducta	Nou	2022	0	uBMS
Limenitis reducta	Bros	2023	0	uBMS
Limenitis reducta	Bros	2024	0	uBMS
Limenitis reducta	Bros	2018	0	uBMS
Limenitis reducta	Bros	2019	0	uBMS
Limenitis reducta	Bros	2020	0	uBMS
Limenitis reducta	Bros	2021	0	uBMS
Limenitis reducta	Bros	2022	0	uBMS
Limenitis reducta	Gue	2023	0	uBMS
Limenitis reducta	Gue	2024	0	uBMS
Limenitis reducta	Gue	2018	0	uBMS
Limenitis reducta	Gue	2019	0	uBMS
Limenitis reducta	Gue	2020	0	uBMS
Limenitis reducta	Gue	2021	0	uBMS
Limenitis reducta	Gue	2022	0	uBMS
Limenitis reducta	Dia	2023	0	uBMS
Limenitis reducta	Dia	2024	0	uBMS
Limenitis reducta	Dia	2018	0	uBMS
Limenitis reducta	Dia	2019	0	uBMS
Limenitis reducta	Dia	2020	0	uBMS
Limenitis reducta	Dia	2021	0	uBMS
Limenitis reducta	Dia	2022	0	uBMS
Limenitis reducta	Pei	2023	0	uBMS
Limenitis reducta	Pei	2024	0	uBMS
Limenitis reducta	Pei	2018	0	uBMS
Limenitis reducta	Pei	2019	0	uBMS
Limenitis reducta	Pei	2020	0	uBMS
Limenitis reducta	Pei	2021	0	uBMS
Limenitis reducta	Mar	2023	0	uBMS
Limenitis reducta	Mar	2024	0	uBMS
Limenitis reducta	Mar	2018	0	uBMS
Limenitis reducta	Mar	2019	0	uBMS
Limenitis reducta	Mar	2020	0	uBMS
Limenitis reducta	Mar	2021	0	uBMS
Limenitis reducta	Mar	2022	0	uBMS
Limenitis reducta	Gui	2023	0	uBMS
Limenitis reducta	Gui	2024	0	uBMS
Limenitis reducta	Gui	2018	0	uBMS
Limenitis reducta	Gui	2025	0	uBMS
Limenitis reducta	Gui	2019	0	uBMS
Limenitis reducta	Gui	2020	0	uBMS
Limenitis reducta	Gui	2021	0	uBMS
Limenitis reducta	Gui	2022	0	uBMS
Limenitis reducta	Bes	2023	0	uBMS
Limenitis reducta	Bes	2024	0	uBMS
Limenitis reducta	Bes	2018	0	uBMS
Limenitis reducta	Bes	2025	0	uBMS
Limenitis reducta	Bes	2019	0	uBMS
Limenitis reducta	Bes	2020	0	uBMS
Limenitis reducta	Bes	2021	0	uBMS
Limenitis reducta	Aig	2023	0	uBMS
Limenitis reducta	Aig	2018	0	uBMS
Limenitis reducta	Aig	2019	0	uBMS
Limenitis reducta	Aig	2020	0	uBMS
Limenitis reducta	Aig	2021	0	uBMS
Limenitis reducta	Aig	2022	0	uBMS
Limenitis reducta	Tpa	2023	0	uBMS
Limenitis reducta	Tpa	2022	0	uBMS
Limenitis reducta	Tri	2023	0	uBMS
Limenitis reducta	Tri	2019	0	uBMS
Limenitis reducta	Tri	2020	0	uBMS
Limenitis reducta	Tri	2021	0	uBMS
Limenitis reducta	Tri	2022	0	uBMS
Lycaena phlaeas	Clot	2023	0	uBMS
Lycaena phlaeas	Clot	2024	0	uBMS
Lycaena phlaeas	Clot	2018	0	uBMS
Lycaena phlaeas	Clot	2025	0	uBMS
Lycaena phlaeas	Clot	2019	0	uBMS
Lycaena phlaeas	Clot	2020	0	uBMS
Lycaena phlaeas	Clot	2021	0	uBMS
Lycaena phlaeas	Clot	2022	0	uBMS
Lycaena phlaeas	Heb	2023	0	uBMS
Lycaena phlaeas	Heb	2024	0	uBMS
Lycaena phlaeas	Heb	2018	0	uBMS
Lycaena phlaeas	Heb	2019	0	uBMS
Lycaena phlaeas	Heb	2020	0	uBMS
Lycaena phlaeas	Heb	2021	0	uBMS
Lycaena phlaeas	Heb	2022	0	uBMS
Lycaena phlaeas	Put	2023	0	uBMS
Lycaena phlaeas	Put	2024	0	uBMS
Lycaena phlaeas	Put	2025	0	uBMS
Lycaena phlaeas	Put	2019	0	uBMS
Lycaena phlaeas	Put	2020	0	uBMS
Lycaena phlaeas	Put	2021	0	uBMS
Lycaena phlaeas	Put	2022	1.202776007	uBMS
Lycaena phlaeas	Heu	2023	0	uBMS
Lycaena phlaeas	Heu	2024	0	uBMS
Lycaena phlaeas	Heu	2018	0	uBMS
Lycaena phlaeas	Heu	2025	0	uBMS
Lycaena phlaeas	Heu	2019	0	uBMS
Lycaena phlaeas	Heu	2020	0	uBMS
Lycaena phlaeas	Heu	2021	0	uBMS
Lycaena phlaeas	Heu	2022	0	uBMS
Lycaena phlaeas	Lab	2023	0	uBMS
Lycaena phlaeas	Lab	2024	0	uBMS
Lycaena phlaeas	Lab	2018	0	uBMS
Lycaena phlaeas	Lab	2025	0	uBMS
Lycaena phlaeas	Lab	2020	0	uBMS
Lycaena phlaeas	Lab	2022	0	uBMS
Lycaena phlaeas	Mat	2023	0	uBMS
Lycaena phlaeas	Mat	2024	2.281651219	uBMS
Lycaena phlaeas	Mat	2018	1.908396947	uBMS
Lycaena phlaeas	Mat	2025	0	uBMS
Lycaena phlaeas	Mat	2019	1.624563399	uBMS
Lycaena phlaeas	Mat	2020	0	uBMS
Lycaena phlaeas	Mat	2021	0	uBMS
Lycaena phlaeas	Mat	2022	2.834105627	uBMS
Lycaena phlaeas	Ore	2023	0	uBMS
Lycaena phlaeas	Ore	2024	0	uBMS
Lycaena phlaeas	Ore	2018	0	uBMS
Lycaena phlaeas	Ore	2020	0	uBMS
Lycaena phlaeas	Ore	2021	0	uBMS
Lycaena phlaeas	Ore	2022	0	uBMS
Lycaena phlaeas	Pla	2023	2.152597647	uBMS
Lycaena phlaeas	Pla	2024	0	uBMS
Lycaena phlaeas	Pla	2025	0	uBMS
Lycaena phlaeas	Pla	2020	0	uBMS
Lycaena phlaeas	Pla	2021	0	uBMS
Lycaena phlaeas	Pla	2022	0	uBMS
